id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
BHMT2	3	0.54888	0.45727	0.776463	12354	1	0.88688	0.026949	0.12556	1.0	1480	2	0.88688
F5	4	0.54889	0.51705	0.790534	12355	1	-0.18214	0.49272	0.75926	1.0	11807	1	-0.18214
SLC39A5	4	0.549	0.51705	0.790534	12356	1	-0.14498	0.45668	0.74286	1.0	11422	1	-0.14498
SLC4A10	4	0.54917	0.51705	0.790534	12357	1	0.28192	0.06034	0.24246	1.0	2734	2	0.28192
C2orf73	4	0.54926	0.51705	0.790534	12358	1	0.046436	0.45545	0.74195	1.0	11399	2	0.046436
CD40	4	0.54932	0.51705	0.790534	12359	1	0.24508	0.11757	0.37902	1.0	4663	3	0.24508
FATE1	4	0.54935	0.51705	0.790534	12360	1	0.14227	0.29958	0.60079	1.0	8424	1	0.14227
PRMT8	4	0.54937	0.51705	0.790534	12361	1	-0.062652	0.69456	0.83932	1.0	13807	1	-0.062652
IDUA	4	0.54943	0.51705	0.790534	12362	1	-0.14317	0.51628	0.76612	1.0	12028	1	-0.14317
ZBTB5	4	0.54952	0.51705	0.790534	12363	1	0.39921	0.37963	0.67398	1.0	9955	2	0.39921
MAFF	3	0.54975	0.45883	0.776484	12364	1	0.73349	0.14831	0.36077	1.0	5539	2	0.73349
VPS4A	4	0.54997	0.51705	0.790534	12365	1	0.03234	0.60583	0.79841	1.0	12845	1	0.03234
PRSS48	4	0.5506	0.51705	0.790534	12366	1	0.5321	0.1251	0.39522	1.0	4900	3	0.5321
PCMT1	4	0.55063	0.51705	0.790534	12367	1	0.3688	0.1008	0.33348	1.0	4104	3	0.3688
CBX2	4	0.55069	0.51705	0.790534	12368	1	0.75061	0.0084881	0.058333	1.0	557	3	0.75061
HGD	4	0.5511	0.51705	0.790534	12369	1	0.41715	0.20289	0.49624	1.0	6603	2	0.41715
PGAP1	4	0.55115	0.51705	0.790534	12370	1	0.011473	0.41148	0.70191	1.0	10572	1	0.011473
STXBP5	3	0.55132	0.46043	0.776499	12371	1	0.1046	0.20179	0.4487	1.0	6579	1	0.1046
APAF1	4	0.55143	0.51705	0.790534	12372	1	0.046447	0.83073	0.91076	1.0	15816	1	0.046447
PDE7A	4	0.55172	0.51705	0.790534	12373	1	0.56098	0.064797	0.25456	1.0	2899	3	0.56098
KANSL2	4	0.55189	0.51705	0.790534	12374	1	-0.20174	0.63576	0.80945	1.0	13149	1	-0.20174
ZNF609	4	0.55214	0.51705	0.790534	12375	1	-0.19888	0.92171	0.97096	1.0	17571	0	-0.19888
PSD	4	0.55217	0.51705	0.790534	12376	1	0.044542	0.34135	0.63991	1.0	9210	2	0.044542
RLIM	4	0.55223	0.51705	0.790534	12377	1	0.040015	0.32512	0.62345	1.0	8892	2	0.040015
WNT1	4	0.55243	0.51705	0.790534	12378	1	0.48646	0.088426	0.31103	1.0	3679	3	0.48646
SEC61G	4	0.55246	0.51705	0.790534	12379	1	0.19235	0.38541	0.67898	1.0	10064	2	0.19235
DOCK9	4	0.55248	0.51705	0.790534	12380	1	0.41826	0.069798	0.26233	1.0	3062	3	0.41826
CD151	4	0.55257	0.51705	0.790534	12381	1	0.060399	0.8982	0.95482	1.0	17103	0	0.060399
C1orf101	4	0.55266	0.51705	0.790534	12382	1	0.25053	0.32325	0.6226	1.0	8853	2	0.25053
SAC3D1	4	0.55274	0.51705	0.790534	12383	1	0.37795	0.29863	0.60079	1.0	8409	2	0.37795
FANCA	3	0.55282	0.46043	0.776499	12384	1	0.05038	0.6952	0.80605	1.0	13816	1	0.05038
PRTG	4	0.55311	0.51705	0.790534	12385	1	0.036282	0.83517	0.91578	1.0	15898	1	0.036282
TAAR6	4	0.55314	0.51705	0.790534	12386	1	0.29603	0.10617	0.34535	1.0	4298	2	0.29603
PCTP	4	0.55325	0.51705	0.790534	12387	1	0.29009	0.10213	0.33664	1.0	4155	2	0.29009
SMARCB1	4	0.55328	0.51705	0.790534	12388	1	0.42884	0.020927	0.11983	1.0	1246	2	0.42884
DPPA2	4	0.55345	0.51705	0.790534	12389	1	-0.073033	0.84204	0.91829	1.0	16025	0	-0.073033
USP17L22	4	0.55355	0.51705	0.790534	12390	1	0.096808	0.062795	0.25155	1.0	2823	2	0.096808
FBXO25	4	0.55359	0.51705	0.790534	12391	1	1.159e-05	0.006099	0.047172	1.0	390	1	1.159e-05
AFP	4	0.55365	0.51705	0.790534	12392	1	0.3341	0.14437	0.4351	1.0	5474	2	0.3341
PLK5	4	0.55374	0.51705	0.790534	12393	1	0.11374	0.27795	0.58628	1.0	8004	2	0.11374
UBTFL1	4	0.55376	0.51705	0.790534	12394	1	0.47109	0.084848	0.30512	1.0	3558	2	0.47109
TMEM213	4	0.55379	0.51705	0.790534	12395	1	0.14789	0.42292	0.70892	1.0	10768	2	0.14789
TMIGD2	4	0.55428	0.51705	0.790534	12396	1	-0.23907	0.54834	0.77741	1.0	12307	1	-0.23907
HIPK4	4	0.55462	0.51705	0.790534	12397	1	0.92197	0.014119	0.086628	1.0	899	3	0.92197
TPM1	4	0.55467	0.51705	0.790534	12398	1	0.17201	0.41389	0.70466	1.0	10613	2	0.17201
LHPP	4	0.55481	0.51705	0.790534	12399	1	0.069844	0.49206	0.75926	1.0	11800	1	0.069844
LUZP4	4	0.55487	0.51705	0.790534	12400	1	0.32031	0.099027	0.33208	1.0	4039	2	0.32031
PCBP2	4	0.55515	0.51705	0.790534	12401	1	-0.1448	0.87328	0.93979	1.0	16627	0	-0.1448
KRT75	4	0.55521	0.51705	0.790534	12402	1	0.21326	0.26312	0.56644	1.0	7721	2	0.21326
TTPA	4	0.55541	0.51705	0.790534	12403	1	0.17925	0.82341	0.9064	1.0	15680	1	0.17925
NEK8	4	0.55544	0.51705	0.790534	12404	1	0.33668	0.087516	0.30841	1.0	3646	2	0.33668
NALCN	3	0.55546	0.46362	0.776499	12405	1	0.22448	0.25736	0.52515	1.0	7614	1	0.22448
THEG	4	0.55555	0.51705	0.790534	12406	1	0.3369	0.13509	0.41719	1.0	5204	2	0.3369
ASXL2	4	0.55561	0.51705	0.790534	12407	1	0.050394	0.43565	0.72198	1.0	11006	2	0.050394
FCAR	4	0.55569	0.51705	0.790534	12408	1	0.49304	0.071553	0.26859	1.0	3123	3	0.49304
REPS2	4	0.55581	0.51705	0.790534	12409	1	-0.010085	0.90044	0.95719	1.0	17146	0	-0.010085
GUF1	4	0.55586	0.51705	0.790534	12410	1	0.23517	0.014616	0.089424	1.0	929	2	0.23517
PYDC2	4	0.55592	0.51705	0.790534	12411	1	0.75666	0.05528	0.23209	1.0	2561	3	0.75666
PURA	4	0.55606	0.51705	0.790534	12412	1	-0.077818	0.36621	0.66112	1.0	9690	1	-0.077818
C2orf72	4	0.55629	0.51705	0.790534	12413	1	-0.08691	0.44513	0.72769	1.0	11194	1	-0.08691
RANGRF	4	0.55632	0.51705	0.790534	12414	1	-0.056476	0.88025	0.94453	1.0	16766	0	-0.056476
CEBPE	4	0.55643	0.51705	0.790534	12415	1	0.19589	0.055189	0.23209	1.0	2556	2	0.19589
KIAA0753	4	0.55657	0.51705	0.790534	12416	1	0.54494	0.099195	0.33283	1.0	4049	3	0.54494
CLCN1	4	0.5566	0.51705	0.790534	12417	1	0.26321	0.30828	0.60489	1.0	8581	2	0.26321
MZF1	4	0.55663	0.51705	0.790534	12418	1	0.36382	0.08674	0.30645	1.0	3625	3	0.36382
MLF1	4	0.55668	0.51705	0.790534	12419	1	0.40235	0.25612	0.56237	1.0	7590	2	0.40235
MAPK7	4	0.55677	0.51705	0.790534	12420	1	-0.081451	0.44456	0.72769	1.0	11180	1	-0.081451
COL18A1	4	0.55685	0.51705	0.790534	12421	1	0.20283	0.19622	0.48568	1.0	6464	2	0.20283
ARAF	4	0.55697	0.51705	0.790534	12422	1	0.91254	0.031864	0.1656	1.0	1669	3	0.91254
ICK	4	0.55699	0.51705	0.790534	12423	1	-0.068953	0.2482	0.55326	1.0	7441	1	-0.068953
OSBPL11	4	0.55733	0.51705	0.790534	12424	1	0.2293	0.23362	0.53687	1.0	7172	2	0.2293
PRSS56	4	0.55773	0.51705	0.790534	12425	1	-0.096122	0.79612	0.89017	1.0	15217	1	-0.096122
AUP1	4	0.55801	0.51705	0.790534	12426	1	0.2864	0.046535	0.20872	1.0	2238	2	0.2864
FCGR2B	4	0.55807	0.51705	0.790534	12427	1	0.17138	0.32412	0.62345	1.0	8872	2	0.17138
SYT8	3	0.55814	0.4683	0.778582	12428	1	0.50237	0.15229	0.36828	1.0	5616	2	0.50237
C2orf74	4	0.55849	0.51705	0.790534	12429	1	0.34672	0.44075	0.72517	1.0	11107	2	0.34672
TRIM38	4	0.5586	0.51705	0.790534	12430	1	0.68268	0.043196	0.19476	1.0	2111	3	0.68268
RAB40A	4	0.55863	0.51705	0.790534	12431	1	0.22709	0.22104	0.51832	1.0	6946	2	0.22709
WBP1L	4	0.55893	0.51705	0.790534	12432	1	0.94808	0.0023	0.023752	1.0	158	3	0.94808
TLR2	4	0.55893	0.51705	0.790534	12433	1	0.24317	0.40074	0.69159	1.0	10365	2	0.24317
RFX7	4	0.559	0.51705	0.790534	12434	1	-0.15435	0.62831	0.80699	1.0	13081	1	-0.15435
RNF139	4	0.55905	0.51705	0.790534	12435	1	0.13169	0.21033	0.50405	1.0	6757	2	0.13169
RELB	4	0.55916	0.51705	0.790534	12436	1	0.19863	0.45331	0.73944	1.0	11356	1	0.19863
PPAPDC2	4	0.55922	0.51705	0.790534	12437	1	-0.033106	0.8885	0.94988	1.0	16930	0	-0.033106
BMP4	4	0.55925	0.51705	0.790534	12438	1	0.12222	0.77041	0.87476	1.0	14813	1	0.12222
ZKSCAN8	4	0.55933	0.51705	0.790534	12439	1	0.30172	0.063403	0.25155	1.0	2851	2	0.30172
LRRC70	4	0.55959	0.51705	0.790534	12440	1	0.084247	0.43925	0.72383	1.0	11080	1	0.084247
C9orf135	4	0.55967	0.51705	0.790534	12441	1	0.21542	0.40874	0.69751	1.0	10521	2	0.21542
PQLC3	4	0.55981	0.51705	0.790534	12442	1	0.29704	0.19933	0.48963	1.0	6528	2	0.29704
ACADVL	4	0.55984	0.51705	0.790534	12443	1	0.4984	0.033213	0.17028	1.0	1728	3	0.4984
OR5AC2	4	0.5599	0.51705	0.790534	12444	1	0.0060512	0.78768	0.88463	1.0	15091	1	0.0060512
FZD10	4	0.55992	0.51705	0.790534	12445	1	-0.32263	0.91483	0.96592	1.0	17413	0	-0.32263
LOC100129924	4	0.55995	0.51705	0.790534	12446	1	0.17027	0.083338	0.30123	1.0	3504	2	0.17027
NUP210	4	0.56004	0.51705	0.790534	12447	1	-0.048482	0.20692	0.50138	1.0	6682	1	-0.048482
SOWAHB	4	0.56006	0.51705	0.790534	12448	1	0.20965	0.26078	0.56384	1.0	7679	2	0.20965
HIST1H1T	4	0.56015	0.51705	0.790534	12449	1	0.18475	0.23247	0.53612	1.0	7150	2	0.18475
AANAT	4	0.56021	0.51705	0.790534	12450	1	0.19405	0.17413	0.46172	1.0	6035	2	0.19405
CNOT1	4	0.56043	0.51705	0.790534	12451	1	-0.17192	0.80012	0.89272	1.0	15273	1	-0.17192
NAP1L3	4	0.56046	0.51705	0.790534	12452	1	0.11403	0.3539	0.65176	1.0	9436	2	0.11403
SUSD6	4	0.56063	0.51856	0.790534	12453	1	0.044713	0.75472	0.86599	1.0	14586	1	0.044713
SERPINB4	4	0.56068	0.51856	0.790534	12454	1	0.21608	0.43627	0.72198	1.0	11021	2	0.21608
GCNT3	4	0.56094	0.51856	0.790534	12455	1	-0.17946	0.89117	0.95117	1.0	16968	0	-0.17946
CARD10	4	0.56096	0.51856	0.790534	12456	1	-0.11042	0.22599	0.52708	1.0	7035	1	-0.11042
MUC16	4	0.56102	0.5201	0.790534	12457	1	0.20334	0.037871	0.18328	1.0	1915	2	0.20334
CD1D	4	0.56108	0.5201	0.790534	12458	1	0.55072	0.081229	0.29092	1.0	3434	3	0.55072
SETD9	4	0.56113	0.5201	0.790534	12459	1	0.19071	0.51152	0.76481	1.0	11979	1	0.19071
RLN1	4	0.56119	0.5201	0.790534	12460	1	0.28458	0.18397	0.46847	1.0	6229	2	0.28458
RIOK1	4	0.56136	0.5201	0.790534	12461	1	0.21315	0.43677	0.72198	1.0	11028	2	0.21315
RACGAP1	4	0.56138	0.5201	0.790534	12462	1	0.037528	0.41661	0.70796	1.0	10658	2	0.037528
DDR1	4	0.56141	0.5201	0.790534	12463	1	0.14814	0.83601	0.91578	1.0	15911	1	0.14814
TAF9B	4	0.56155	0.5201	0.790534	12464	1	0.079498	0.37133	0.66712	1.0	9794	2	0.079498
MSANTD3-TMEFF1	4	0.56166	0.5201	0.790534	12465	1	0.10094	0.32867	0.62604	1.0	8965	1	0.10094
USP11	4	0.56175	0.5201	0.790534	12466	1	0.013185	0.34957	0.6476	1.0	9374	2	0.013185
TRPM4	4	0.56203	0.5201	0.790534	12467	1	0.57104	0.07821	0.28506	1.0	3340	2	0.57104
LRRC4	4	0.56214	0.5201	0.790534	12468	1	0.026982	0.45076	0.73446	1.0	11307	1	0.026982
OR4C6	4	0.5622	0.5201	0.790534	12469	1	0.34587	0.093543	0.32189	1.0	3851	3	0.34587
IRF4	4	0.56222	0.5201	0.790534	12470	1	0.012673	0.16456	0.45375	1.0	5834	1	0.012673
MYT1	4	0.56267	0.5201	0.790534	12471	1	-0.13408	0.48273	0.75552	1.0	11721	1	-0.13408
CKLF-CMTM1	4	0.56283	0.5201	0.790534	12472	1	0.17928	0.51116	0.76481	1.0	11975	1	0.17928
CHCHD7	4	0.56315	0.5201	0.790534	12473	1	0.36606	0.017238	0.10512	1.0	1082	3	0.36606
POU2F2	4	0.56367	0.5201	0.790534	12474	1	-0.14966	0.25414	0.56237	1.0	7549	1	-0.14966
SEMA4D	4	0.56371	0.5201	0.790534	12475	1	0.0091227	0.34534	0.64235	1.0	9292	1	0.0091227
BUB1	4	0.56387	0.5201	0.790534	12476	1	0.61478	0.031538	0.16309	1.0	1655	2	0.61478
DNAJB3	4	0.5639	0.5201	0.790534	12477	1	0.0012276	0.64463	0.81454	1.0	13248	1	0.0012276
ZNF225	4	0.56393	0.5201	0.790534	12478	1	0.049744	0.56783	0.78424	1.0	12485	1	0.049744
GDAP1	4	0.56407	0.5201	0.790534	12479	1	-0.22955	0.79993	0.89272	1.0	15271	1	-0.22955
FUT3	4	0.56424	0.5201	0.790534	12480	1	0.18772	0.09116	0.31576	1.0	3770	2	0.18772
TPCN1	4	0.56435	0.5201	0.790534	12481	1	-0.077234	0.69407	0.83805	1.0	13802	1	-0.077234
ADCYAP1	4	0.56457	0.5201	0.790534	12482	1	0.10142	0.5984	0.79594	1.0	12779	1	0.10142
LRRFIP2	4	0.56474	0.5201	0.790534	12483	1	0.2781	0.33952	0.63909	1.0	9173	2	0.2781
TIMM13	4	0.56482	0.5201	0.790534	12484	1	0.19467	0.11665	0.37658	1.0	4641	2	0.19467
VWA1	4	0.56499	0.5201	0.790534	12485	1	0.16286	0.18486	0.46978	1.0	6245	2	0.16286
IL10	4	0.5651	0.5201	0.790534	12486	1	0.60676	0.029131	0.15183	1.0	1568	3	0.60676
C17orf97	4	0.56521	0.5201	0.790534	12487	1	0.34015	0.081181	0.29092	1.0	3432	3	0.34015
TMEM120B	4	0.56532	0.5201	0.790534	12488	1	-0.030323	0.77107	0.87537	1.0	14824	1	-0.030323
EID1	4	0.56552	0.5201	0.790534	12489	1	0.53731	0.048394	0.21396	1.0	2306	3	0.53731
FBXW7	4	0.56558	0.5201	0.790534	12490	1	0.78834	0.0095901	0.063423	1.0	622	3	0.78834
SCG2	4	0.5658	0.5201	0.790534	12491	1	0.5696	0.083956	0.30312	1.0	3528	3	0.5696
HADHA	4	0.56588	0.5201	0.790534	12492	1	0.52846	0.083985	0.30312	1.0	3531	3	0.52846
PCDHGA8	4	0.56594	0.5201	0.790534	12493	1	-0.078082	0.54691	0.77741	1.0	12289	1	-0.078082
WWOX	4	0.56596	0.5201	0.790534	12494	1	0.3393	0.29965	0.60079	1.0	8428	2	0.3393
OR11H1	4	0.56599	0.5201	0.790534	12495	1	1.7879	1.1491e-05	0.00014581	1.0	1	3	1.7879
BLID	4	0.56605	0.5201	0.790534	12496	1	0.76219	0.0074582	0.053879	1.0	483	3	0.76219
C4orf22	4	0.56608	0.5201	0.790534	12497	1	0.084806	0.32125	0.62084	1.0	8824	2	0.084806
FBXL16	4	0.5663	0.5201	0.790534	12498	1	0.33314	0.083923	0.30312	1.0	3527	2	0.33314
TFR2	4	0.56633	0.5201	0.790534	12499	1	0.18613	0.45398	0.73944	1.0	11369	2	0.18613
LGALS7	4	0.56652	0.5201	0.790534	12500	1	-0.082461	0.46678	0.74998	1.0	11576	1	-0.082461
TUBGCP6	3	0.56652	0.48265	0.780395	12501	1	-0.05563	0.42953	0.64226	1.0	10891	1	-0.05563
HSFY1	4	0.56685	0.5201	0.790534	12502	1	0.12641	0.17385	0.46172	1.0	6029	2	0.12641
FAM25C	4	0.56694	0.5201	0.790534	12503	1	0.32457	0.426	0.71297	1.0	10821	2	0.32457
PPID	4	0.56741	0.5201	0.790534	12504	1	0.096499	0.26976	0.57464	1.0	7849	1	0.096499
ITIH6	4	0.56747	0.5201	0.790534	12505	1	-0.15562	0.34942	0.6476	1.0	9369	1	-0.15562
REG3G	4	0.56755	0.5201	0.790534	12506	1	-0.11998	0.77897	0.88027	1.0	14957	1	-0.11998
HAAO	4	0.56758	0.5201	0.790534	12507	1	0.072819	0.15823	0.44568	1.0	5714	2	0.072819
OR13C4	4	0.56763	0.5201	0.790534	12508	1	0.43095	0.13863	0.42799	1.0	5326	2	0.43095
KIAA1324	4	0.56771	0.5201	0.790534	12509	1	-0.020843	0.36725	0.66455	1.0	9712	1	-0.020843
GABPB2	4	0.56774	0.5201	0.790534	12510	1	-0.003506	0.013741	0.080977	1.0	881	1	-0.003506
C19orf47	4	0.56785	0.5201	0.790534	12511	1	0.16014	0.71951	0.84867	1.0	14118	1	0.16014
LNX2	4	0.56794	0.5201	0.790534	12512	1	-0.15847	0.027366	0.14233	1.0	1495	1	-0.15847
PRKG1	3	0.568	0.48265	0.780395	12513	1	-0.28088	0.56082	0.71861	1.0	12420	1	-0.28088
CDH17	4	0.56816	0.5201	0.790534	12514	1	-0.043665	0.61167	0.80216	1.0	12904	1	-0.043665
TMIE	4	0.56821	0.5201	0.790534	12515	1	0.48855	0.032668	0.16889	1.0	1698	2	0.48855
CAT	4	0.56824	0.5201	0.790534	12516	1	0.22066	0.22112	0.51956	1.0	6947	2	0.22066
PLEKHA8	4	0.56827	0.5201	0.790534	12517	1	-0.011819	0.15905	0.44632	1.0	5728	2	-0.011819
REXO4	4	0.5683	0.5201	0.790534	12518	1	0.60589	0.051821	0.22526	1.0	2436	2	0.60589
ERICH4	4	0.56841	0.5201	0.790534	12519	1	0.038275	0.71927	0.84867	1.0	14113	1	0.038275
C15orf56	4	0.56844	0.5201	0.790534	12520	1	0.044671	0.50185	0.76112	1.0	11893	1	0.044671
C6orf132	4	0.56846	0.5201	0.790534	12521	1	0.15054	0.19133	0.48027	1.0	6374	2	0.15054
URI1	4	0.56857	0.5201	0.790534	12522	1	0.61485	0.069954	0.26233	1.0	3066	3	0.61485
CSAG3	4	0.56888	0.5201	0.790534	12523	1	0.48187	0.18089	0.46646	1.0	6168	2	0.48187
ARMC7	4	0.56902	0.5201	0.790534	12524	1	-0.037933	0.3359	0.63468	1.0	9106	1	-0.037933
C3orf56	4	0.56904	0.5201	0.790534	12525	1	-0.0023645	0.88576	0.9468	1.0	16875	0	-0.0023645
TRAF2	4	0.56916	0.5201	0.790534	12526	1	-0.34232	0.89247	0.95158	1.0	16999	0	-0.34232
INHBC	3	0.56927	0.48265	0.780395	12527	1	0.12226	0.16943	0.39932	1.0	5926	1	0.12226
IFIT5	4	0.56935	0.5201	0.790534	12528	1	0.75834	0.052857	0.22681	1.0	2468	3	0.75834
LY6G6C	4	0.56938	0.5201	0.790534	12529	1	0.19429	0.13467	0.41634	1.0	5190	3	0.19429
NPPA	4	0.56943	0.5201	0.790534	12530	1	0.04688	0.3053	0.60334	1.0	8533	2	0.04688
GSDMB	4	0.56957	0.5201	0.790534	12531	1	-0.024704	0.65862	0.82253	1.0	13403	1	-0.024704
PTPN5	3	0.56965	0.48265	0.780395	12532	1	0.12309	0.74256	0.84423	1.0	14411	1	0.12309
CELF4	4	0.56971	0.5201	0.790534	12533	1	0.73171	0.030116	0.15658	1.0	1604	3	0.73171
CCDC175	4	0.56987	0.5201	0.790534	12534	1	0.16161	0.38469	0.67819	1.0	10050	2	0.16161
NLRP3	4	0.56992	0.5201	0.790534	12535	1	0.044305	0.71577	0.84867	1.0	14080	1	0.044305
CDK18	4	0.56998	0.5201	0.790534	12536	1	0.46193	0.11763	0.37902	1.0	4667	3	0.46193
TPPP	4	0.57004	0.5201	0.790534	12537	1	0.013946	0.62858	0.80699	1.0	13086	1	0.013946
ARL4D	3	0.57009	0.48265	0.780395	12538	1	0.24738	0.27287	0.54432	1.0	7906	2	0.24738
PPOX	4	0.57026	0.5201	0.790534	12539	1	-0.080912	0.52184	0.76799	1.0	12068	1	-0.080912
CHST14	4	0.57056	0.5201	0.790534	12540	1	-0.1449	0.47144	0.75182	1.0	11617	1	-0.1449
MTTP	4	0.57065	0.5201	0.790534	12541	1	0.81975	0.04403	0.20026	1.0	2145	3	0.81975
C2orf57	4	0.5707	0.5201	0.790534	12542	1	0.032174	0.59882	0.79658	1.0	12780	1	0.032174
SDCCAG3	4	0.57079	0.5201	0.790534	12543	1	0.71357	0.038275	0.18418	1.0	1933	3	0.71357
MEIKIN	4	0.57087	0.5201	0.790534	12544	1	0.6473	0.02093	0.11983	1.0	1247	3	0.6473
CCDC182	4	0.57101	0.5201	0.790534	12545	1	-0.10102	0.69475	0.83932	1.0	13810	1	-0.10102
MRPL52	4	0.57106	0.5201	0.790534	12546	1	0.05237	0.53246	0.77431	1.0	12159	1	0.05237
BARD1	4	0.5711	0.5201	0.790534	12547	1	0.79026	0.0059105	0.045868	1.0	383	3	0.79026
EFTUD1	4	0.57123	0.5201	0.790534	12548	1	0.21043	0.13457	0.41634	1.0	5189	2	0.21043
TCN2	4	0.57128	0.5201	0.790534	12549	1	-0.025464	0.73317	0.85354	1.0	14285	1	-0.025464
NUDT9	4	0.57134	0.5201	0.790534	12550	1	0.56138	0.0071009	0.052359	1.0	456	2	0.56138
ZNF260	3	0.57138	0.48421	0.781054	12551	1	0.76206	0.035331	0.15589	1.0	1808	2	0.76206
SRRM2	4	0.57164	0.5201	0.790534	12552	1	0.037372	0.54209	0.77681	1.0	12241	1	0.037372
DVL1	4	0.57189	0.5201	0.790534	12553	1	0.4502	0.22294	0.52335	1.0	6987	2	0.4502
RNF181	4	0.57203	0.5201	0.790534	12554	1	0.24159	0.74779	0.86161	1.0	14483	1	0.24159
MUC7	4	0.57214	0.5216	0.791621	12555	1	-0.016996	0.80189	0.89334	1.0	15308	1	-0.016996
CHD1L	4	0.57225	0.5216	0.791621	12556	1	-0.063268	0.7053	0.84427	1.0	13950	1	-0.063268
FAM213A	4	0.57236	0.5216	0.791621	12557	1	0.097214	0.231	0.5331	1.0	7125	1	0.097214
SLC22A7	3	0.57244	0.48421	0.781054	12558	1	0.99836	0.019464	0.090829	1.0	1183	2	0.99836
SPINK5	4	0.57255	0.5216	0.791621	12559	1	0.63855	0.076789	0.28183	1.0	3289	3	0.63855
KIAA0556	4	0.57263	0.5216	0.791621	12560	1	0.24869	0.11026	0.35395	1.0	4431	2	0.24869
VNN2	4	0.57271	0.5216	0.791621	12561	1	0.06094	0.30675	0.60334	1.0	8554	2	0.06094
CLDND2	4	0.57274	0.5216	0.791621	12562	1	0.16616	0.3658	0.66112	1.0	9681	2	0.16616
HOXC5	4	0.5728	0.5216	0.791621	12563	1	0.30566	0.10359	0.3403	1.0	4208	2	0.30566
CCDC178	4	0.57291	0.5216	0.791621	12564	1	0.31174	0.095187	0.32515	1.0	3904	3	0.31174
NCALD	4	0.5731	0.5216	0.791621	12565	1	0.22416	0.10203	0.33664	1.0	4150	2	0.22416
BUD13	4	0.57313	0.5216	0.791621	12566	1	0.15647	0.39497	0.68583	1.0	10239	2	0.15647
TMEM45A	4	0.57325	0.5216	0.791621	12567	1	0.47906	0.082959	0.3006	1.0	3492	2	0.47906
EDN1	4	0.57335	0.5216	0.791621	12568	1	0.3977	0.074542	0.27545	1.0	3218	2	0.3977
CDC123	4	0.57337	0.5216	0.791621	12569	1	0.61607	0.035263	0.17307	1.0	1804	3	0.61607
NIFK	4	0.5734	0.5216	0.791621	12570	1	0.071468	0.31798	0.6138	1.0	8767	2	0.071468
PPM1N	4	0.57365	0.5216	0.791621	12571	1	0.49971	0.11042	0.35396	1.0	4438	2	0.49971
EDDM3A	4	0.57367	0.5216	0.791621	12572	1	0.028005	0.22276	0.52335	1.0	6980	1	0.028005
MFSD12	4	0.57376	0.5216	0.791621	12573	1	-0.058858	0.86936	0.93729	1.0	16544	0	-0.058858
OR6C3	4	0.57389	0.5216	0.791621	12574	1	-0.021401	0.34436	0.64235	1.0	9274	2	-0.021401
LY96	4	0.5742	0.52311	0.792152	12575	1	0.28609	0.15084	0.43771	1.0	5589	2	0.28609
TDRD1	4	0.57431	0.52311	0.792152	12576	1	0.15215	0.60872	0.79968	1.0	12878	1	0.15215
OR1D5	4	0.57447	0.52311	0.792152	12577	1	0.53371	0.0081172	0.056575	1.0	531	3	0.53371
CNOT10	4	0.5745	0.52311	0.792152	12578	1	0.12581	0.62791	0.80699	1.0	13075	1	0.12581
DAPK2	4	0.57469	0.52311	0.792152	12579	1	-0.1664	0.73527	0.85416	1.0	14313	1	-0.1664
FBXL4	4	0.57499	0.52311	0.792152	12580	1	0.4144	0.089465	0.3124	1.0	3709	3	0.4144
CD5L	4	0.57502	0.52311	0.792152	12581	1	-0.075894	0.047137	0.21031	1.0	2256	1	-0.075894
TXNRD2	4	0.57505	0.52311	0.792152	12582	1	0.59748	0.11326	0.36678	1.0	4524	3	0.59748
FGF2	3	0.57512	0.48421	0.781054	12583	1	-0.17051	0.88484	0.94905	1.0	16852	0	-0.17051
SGSM3	4	0.57537	0.52311	0.792152	12584	1	-0.2212	0.95366	0.98454	1.0	18226	0	-0.2212
PHEX	4	0.5754	0.52311	0.792152	12585	1	0.30699	0.24605	0.55143	1.0	7393	2	0.30699
PPP1R15B	4	0.57548	0.52311	0.792152	12586	1	0.22651	0.35707	0.65516	1.0	9495	2	0.22651
OTOP1	4	0.57567	0.52311	0.792152	12587	1	0.093142	0.44859	0.73446	1.0	11260	2	0.093142
ARL3	4	0.57578	0.52311	0.792152	12588	1	0.45283	0.0061508	0.04733	1.0	397	3	0.45283
TBC1D22A	4	0.57598	0.52311	0.792152	12589	1	0.17874	0.35455	0.65176	1.0	9450	2	0.17874
LGMN	4	0.576	0.52311	0.792152	12590	1	0.16488	0.12421	0.39522	1.0	4872	2	0.16488
FAM71B	4	0.57603	0.52311	0.792152	12591	1	0.21668	0.11238	0.36275	1.0	4495	2	0.21668
SYT13	4	0.57617	0.52311	0.792152	12592	1	0.091709	0.35352	0.65089	1.0	9430	1	0.091709
GPRC5B	4	0.57619	0.52311	0.792152	12593	1	0.028889	0.80361	0.89457	1.0	15333	1	0.028889
KPNA2	4	0.57625	0.52311	0.792152	12594	1	0.54683	0.096026	0.32515	1.0	3928	3	0.54683
ZFYVE1	3	0.57628	0.48421	0.781054	12595	1	0.22082	0.65531	0.77743	1.0	13367	1	0.22082
